area,province,city,20230921_high,20230921_low,20230921_wea,20230922_high,20230922_low,20230922_wea,20230923_high,20230923_low,20230923_wea,20230924_high,20230924_low,20230924_wea,20230925_high,20230925_low,20230925_wea,20230926_high,20230926_low,20230926_wea,20230927_high,20230927_low,20230927_wea,20230928_high,20230928_low,20230928_wea,20230929_high,20230929_low,20230929_wea,20230930_high,20230930_low,20230930_wea,20231001_high,20231001_low,20231001_wea,20231002_high,20231002_low,20231002_wea,20231003_high,20231003_low,20231003_wea,20231004_high,20231004_low,20231004_wea,20231005_high,20231005_low,20231005_wea,20231006_high,20231006_low,20231006_wea,20231007_high,20231007_low,20231007_wea,20231008_high,20231008_low,20231008_wea,20231009_high,20231009_low,20231009_wea,20231010_high,20231010_low,20231010_wea,20231011_high,20231011_low,20231011_wea,20231012_high,20231012_low,20231012_wea,20231013_high,20231013_low,20231013_wea,20231014_high,20231014_low,20231014_wea,20231015_high,20231015_low,20231015_wea,20231016_high,20231016_low,20231016_wea,20231017_high,20231017_low,20231017_wea,20231018_high,20231018_low,20231018_wea,20231019_high,20231019_low,20231019_wea,20231020_high,20231020_low,20231020_wea,20231021_high,20231021_low,20231021_wea,20231022_high,20231022_low,20231022_wea,20231023_high,20231023_low,20231023_wea,20231024_high,20231024_low,20231024_wea,20231025_high,20231025_low,20231025_wea,20231026_high,20231026_low,20231026_wea,20231027_high,20231027_low,20231027_wea,20231028_high,20231028_low,20231028_wea,20231029_high,20231029_low,20231029_wea,20231030_high,20231030_low,20231030_wea,20231031_high,20231031_low,20231031_wea,20231101_high,20231101_low,20231101_wea,20231102_high,20231102_low,20231102_wea,20231103_high,20231103_low,20231103_wea,20231104_high,20231104_low,20231104_wea
华东,江苏省,镇江市,22,19,小雨,23,19,小雨,22,19,中雨,24,20,小雨,26,20,阴,28,20,多云,28,21,多云,27,21,阴,28,20,阴,24,17,阴,26,17,多云,23,20,阴,20,18,小雨,25,18,多云,24,15,阴,22,16,阴,17,14,中雨,22,15,阴,24,14,多云,22,13,阴,23,14,多云,23,17,阴,23,14,阴,25,13,阴,26,14,晴,26,13,晴,27,14,多云,27,13,晴,26,13,小雨,20,8,晴,21,8,晴,23,9,晴,25,11,多云,26,15,晴,27,13,多云,26,13,多云,22,11,多云,24,14,多云,23,14,多云,24,13,多云,25,14,多云,26,15,多云,27,16,多云,22,15,阴,22,12,多云
华东,江苏省,泰州市,23,19,阴,25,19,阴,24,19,小雨,25,21,小雨,25,19,阴,26,20,阴,27,22,多云,27,20,阴,27,20,阴,24,16,阴,25,17,多云,24,19,阴,21,16,小雨,25,19,多云,24,15,多云,21,17,阴,17,14,小雨,22,15,阴,24,14,阴,21,14,多云,23,14,多云,23,15,多云,23,14,多云,24,15,多云,25,13,晴,27,13,晴,26,14,多云,26,14,多云,25,14,小雨,20,8,晴,20,10,晴,22,11,晴,25,14,晴,26,14,晴,26,12,多云,26,13,阴,22,12,阴,22,14,阴,23,14,多云,23,13,多云,24,14,多云,25,15,多云,25,16,多云,22,14,阴,21,11,多云
华东,江苏省,宿迁市,24,16,阴,27,19,多云,23,18,小雨,21,19,小雨,20,19,阴,23,19,小雨,24,19,多云,26,18,阴,19,17,中雨,25,16,阴,24,16,阴,24,18,阴,23,16,阴,25,17,阴,24,16,阴,19,15,小雨,19,12,阴,22,15,多云,24,14,阴,21,12,多云,22,15,阴,22,15,阴,23,14,晴,24,13,阴,26,13,晴,26,14,晴,26,17,多云,26,17,多云,20,12,中雨,18,7,晴,20,10,晴,22,9,晴,23,12,晴,25,12,晴,26,14,多云,26,12,阴,21,13,阴,24,12,多云,24,11,多云,25,11,多云,24,11,多云,24,12,多云,24,13,多云,21,12,多云,20,8,多云
华东,浙江省,杭州市,23,21,小雨,23,20,小雨,20,19,小雨,27,22,阴,30,22,阴,31,23,阴,30,24,小雨,30,24,阴,33,24,多云,25,19,小雨,27,17,阴,27,19,阴,26,20,阴,25,19,阴,25,17,阴,22,18,阴,19,15,小雨,22,17,阴,22,16,小雨,23,15,阴,24,15,阴,25,18,多云,23,15,小雨,24,14,阴,27,14,晴,27,14,晴,27,13,多云,28,15,晴,28,15,小雨,20,11,多云,22,12,晴,23,12,晴,26,14,晴,29,16,多云,27,17,阴,25,18,阴,23,16,小雨,23,16,阴,21,15,阴,24,14,多云,25,14,多云,26,15,多云,26,16,多云,26,17,多云,23,13,多云
华东,浙江省,宁波市,25,22,小雨,26,22,小雨,25,20,阴,29,22,小雨,30,23,阴,31,22,阴,30,23,多云,31,23,阴,33,22,阴,28,20,阴,27,18,阴,27,18,晴,28,19,多云,26,22,阴,25,19,阴,24,18,阴,19,18,中雨,22,17,阴,22,17,阴,25,16,多云,22,15,中雨,24,18,阴,21,14,小雨,23,13,阴,27,13,晴,26,12,晴,26,13,晴,28,16,晴,29,16,多云,20,12,小雨,22,11,晴,24,13,多云,26,15,晴,28,17,多云,28,17,阴,25,18,阴,22,17,阴,23,15,阴,21,14,阴,24,14,多云,25,14,多云,26,15,多云,26,16,多云,27,16,多云,23,14,多云
华东,浙江省,温州市,34,26,多云,31,25,小雨,29,24,阴,33,24,雷阵雨,34,25,阴,34,24,阴,31,25,小雨,34,24,多云,34,23,多云,34,23,阴,25,19,阴,30,19,晴,32,21,晴,30,20,阴,26,21,阴,21,18,阴,19,18,中雨,25,18,阴,23,17,阴,25,18,阴,22,18,阴,27,18,阴,25,19,小雨,27,16,阴,28,17,晴,28,15,晴,27,16,多云,27,17,晴,28,18,小雨,22,13,阵雨,24,13,晴,24,14,多云,23,16,多云,25,17,多云,27,19,小雨,23,17,小雨,21,16,小到中雨,21,18,多云,21,17,阴,24,17,多云,24,18,多云,25,18,多云,26,19,多云,26,20,多云,22,18,多云
华东,浙江省,嘉兴市,22,19,小雨,23,19,小雨,22,19,小雨,26,21,小雨,29,22,阴,29,22,阴,29,23,小雨,29,22,阴,31,23,阴,25,18,阴,27,17,多云,25,18,多云,24,19,阴,26,18,阴,24,16,阴,23,18,阴,22,16,小雨,21,16,阴,22,16,小雨,23,15,阴,24,14,晴,24,17,阴,22,14,小到中雨,24,14,阴,27,13,阴,26,14,晴,26,15,多云,26,15,晴,27,15,多云,20,11,多云,21,11,晴,22,14,多云,25,16,晴,27,17,多云,27,17,多云,25,17,阴,23,16,小雨,23,16,阴,21,15,阴,24,14,多云,24,14,多云,25,15,多云,25,16,多云,25,17,多云,23,13,多云
华东,浙江省,湖州市,22,19,大雨,22,20,小到中雨,21,19,小雨,26,22,小雨,28,22,阴,29,22,阴,29,23,小雨,29,24,阴,31,23,阴,23,18,小雨,26,18,阴,26,18,阴,23,20,阴,25,18,阴,25,17,阴,22,19,阴,23,16,小雨,21,15,阴,23,16,阴,23,15,阴,24,14,阴,24,17,多云,23,14,小雨,24,14,阴,26,14,多云,26,12,晴,27,14,多云,26,15,晴,26,14,多云,20,10,多云,21,11,晴,22,13,晴,24,14,晴,26,16,晴,26,16,阴,25,17,阴,23,15,小雨,23,15,多云,22,14,多云,24,14,多云,24,15,多云,25,16,多云,26,17,多云,24,16,阵雨,22,13,多云
华东,浙江省,绍兴市,23,20,小雨,24,20,小雨,21,20,小雨,28,22,阴,29,24,阴,30,23,阴,31,23,多云,31,25,阴,33,24,多云,26,19,小雨,27,18,阴,26,20,多云,27,20,阴,26,19,阴,24,18,阴,22,18,阴,20,16,小雨,21,16,阴,22,16,小雨,23,17,阴,23,15,阴,24,18,阴,23,16,小雨,23,14,阴,27,14,晴,26,14,晴,26,13,晴,28,15,晴,28,15,多云,20,10,多云,21,12,晴,24,13,多云,26,15,晴,27,17,多云,27,17,阴,25,18,阴,22,17,小雨,23,16,阴,21,15,阴,24,14,多云,24,14,多云,25,15,多云,25,16,多云,25,16,多云,23,13,多云
华东,浙江省,金华市,29,23,阴,26,21,小雨,26,21,阴,29,22,阴,33,25,阴,33,25,阴,31,26,小雨,33,25,阴,35,24,多云,32,22,阴,25,20,阴,28,20,多云,31,22,阴,26,21,阴,25,19,阴,21,17,小雨,19,16,小雨,20,17,阴,21,17,阴,23,17,阴,22,15,阴,24,17,阴,23,18,小雨,24,16,阴,26,15,阴,27,14,晴,27,15,多云,28,17,晴,29,16,阴,20,11,小雨,21,12,晴,24,14,晴,26,17,晴,26,18,多云,27,18,阴,25,17,小雨,21,15,小雨,22,16,多云,21,15,阴,24,15,多云,26,15,多云,27,16,多云,28,17,多云,28,17,多云,24,15,多云
华东,浙江省,衢州市,27,23,阴,27,21,小雨,24,21,阴,29,22,阴,32,23,阴,33,24,阴,31,24,小雨,32,23,阴,34,24,多云,32,22,大雨,24,19,小雨,27,19,阴,29,21,阴,25,19,阴,25,17,阴,21,18,小雨,17,16,中雨,19,16,阴,20,16,小雨,23,16,小雨,21,15,阴,23,16,阴,24,16,阴,23,14,阴,26,13,阴,27,14,晴,27,13,晴,29,15,晴,25,16,小雨,19,9,阴,20,11,多云,23,13,晴,25,15,晴,26,18,小雨,27,18,阴,25,16,小雨,20,16,小到中雨,20,16,多云,21,15,阴,23,14,多云,24,14,多云,25,15,多云,26,16,多云,27,17,多云,22,14,多云
华东,浙江省,舟山市,25,23,小雨,27,23,雷阵雨,27,23,阴,29,23,小雨,29,23,小雨,30,23,阴,29,23,晴,30,23,多云,30,23,阴,27,23,阴,26,21,多云,26,21,多云,28,23,多云,27,22,阴,24,19,阴,24,19,阴,19,18,中雨,22,19,阴,22,19,阴,25,18,阴,24,18,阴,24,18,阴,23,17,小雨,22,17,阴,26,15,晴,26,16,晴,26,15,多云,24,17,晴,28,17,多云,21,14,小雨,21,14,晴,22,15,多云,24,16,晴,25,16,小雨,25,17,多云,24,17,小雨,22,16,小雨,24,16,阴,22,16,阴,23,16,多云,25,16,多云,25,17,多云,25,17,多云,25,17,多云,22,15,多云
华东,浙江省,台州市,31,24,阴,28,22,小雨,26,22,阴,31,25,小雨,32,25,阴,31,25,阴,31,25,晴,32,25,多云,32,24,多云,34,23,阴,27,22,阴,28,21,多云,29,22,阴,28,20,阴,26,19,阴,23,18,小雨,18,17,阴,24,18,阴,23,18,阴,25,20,阴,22,17,阴,27,18,阴,24,19,小雨,26,16,多云,27,17,晴,28,15,晴,26,16,多云,26,17,晴,29,20,多云,22,12,阵雨,23,13,晴,23,15,多云,26,16,多云,27,18,小雨,27,19,小雨,24,16,小雨,21,15,小雨,23,18,阴,23,17,阴,24,17,多云,26,17,多云,26,17,多云,27,18,多云,28,18,多云,22,16,多云
华东,浙江省,丽水市,34,24,阴,31,23,小到中雨,29,22,阴,33,22,雷阵雨,34,25,阴,33,24,小雨,32,24,晴,33,24,多云,33,23,多云,34,22,小雨,24,20,阴,29,20,阴,31,20,多云,26,21,阴,25,20,阴,21,18,阴,19,17,小雨,20,17,小雨,19,16,小雨,22,18,阵雨,20,15,阴,25,16,阴,24,18,阴,24,14,阴,26,14,阴,27,13,晴,26,14,多云,30,15,晴,27,15,小雨,18,12,小雨,22,11,晴,25,13,多云,27,14,晴,25,16,小雨,27,18,小雨,24,17,小雨,19,15,小到中雨,21,16,多云,21,15,多云,25,15,多云,26,14,多云,27,15,多云,28,16,多云,28,17,多云,23,15,多云
华东,安徽省,合肥市,21,18,小雨,22,19,小雨,19,17,小雨,22,18,小雨,23,19,阴,25,21,阴,26,20,阴,24,19,阴,28,18,多云,25,18,阴,26,18,阴,21,16,小雨,20,18,小雨,23,18,阴,25,15,阴,21,15,阴,15,11,小雨,20,12,阴,23,15,阴,21,11,阴,23,13,多云,23,14,多云,24,13,多云,25,14,多云,28,13,晴,28,12,晴,27,13,多云,28,16,晴,24,12,小雨,21,8,阵雨,21,7,晴,22,8,晴,24,10,多云,26,14,多云,26,15,多云,24,17,阴,22,16,阴,24,14,阴,24,13,多云,24,11,多云,25,12,多云,26,13,多云,26,14,多云,22,13,阴,22,9,多云
华东,安徽省,巢湖,20,19,小雨,22,19,小雨,18,17,小雨,22,19,小雨,24,19,阴,26,21,阴,26,21,多云,27,21,阴,28,20,阴,23,19,阴,26,18,阴,22,17,阴,19,18,阴,23,19,阴,25,15,阴,23,16,阴,16,13,中雨,20,13,阴,23,15,阴,20,14,阴,23,14,多云,23,15,多云,23,14,阴,24,16,多云,26,14,晴,25,13,晴,26,15,晴,27,16,晴,26,14,小雨,21,8,晴,22,9,晴,23,11,晴,25,13,晴,26,14,晴,25,14,阴,24,16,阴,22,16,阴,23,16,阴,22,15,多云,24,14,多云,25,14,多云,25,16,多云,27,17,多云,20,15,阴,21,13,多云
华东,安徽省,芜湖市,21,20,小雨,22,20,小雨,18,17,小雨,24,20,多云,27,20,阴,27,21,阴,28,21,多云,28,22,阴,30,21,阴,23,19,阴,26,19,阴,23,19,阴,19,18,小雨,24,18,多云,25,15,阴,22,17,多云,18,14,中雨,21,14,阴,23,16,阴,20,14,阴,23,14,阴,23,15,阴,22,14,小雨,24,16,阴,26,15,晴,27,14,晴,27,14,晴,28,15,晴,27,14,多云,21,9,小雨,20,10,晴,23,11,晴,25,15,晴,26,15,晴,25,14,多云,24,16,阴,23,16,阴,23,15,阴,23,15,多云,24,13,多云,24,13,多云,25,14,多云,26,16,多云,22,14,多云,22,11,多云
华东,安徽省,蚌埠市,22,16,阴,24,19,多云,22,18,小雨,20,18,小雨,22,18,阴,23,20,阴,25,19,阴,25,21,阴,26,17,阴,25,17,阴,26,18,多云,22,17,阴,23,15,阴,26,17,阴,25,16,阴,19,15,阴,17,10,小雨,23,13,多云,25,13,阴,21,11,多云,23,12,多云,24,14,阴,24,13,多云,25,13,多云,27,12,晴,29,12,晴,28,14,晴,28,15,多云,22,11,小雨,21,7,晴,21,8,晴,22,8,晴,24,10,晴,26,12,多云,25,14,阴,25,16,阴,23,16,阴,25,13,多云,25,12,多云,25,11,多云,25,12,多云,26,13,多云,26,14,多云,22,12,多云,22,9,多云
华东,安徽省,淮南市,21,17,阴,23,19,多云,20,17,小雨,20,17,小雨,22,18,阴,22,20,阴,25,18,阴,25,20,阴,26,17,阴,26,17,阴,26,18,阴,21,17,小雨,22,16,阴,25,18,阴,25,16,多云,19,14,阴,17,11,阴,23,13,多云,24,14,阴,21,12,多云,23,12,多云,23,14,阴,24,14,多云,25,14,晴,28,14,晴,28,14,晴,28,15,多云,27,16,多云,22,12,小雨,20,9,晴,21,9,晴,22,9,晴,23,12,晴,26,13,晴,25,13,多云,25,16,阴,23,16,阴,25,13,多云,25,12,多云,25,11,多云,25,12,多云,26,13,多云,26,14,多云,22,12,多云,22,9,多云
华东,安徽省,马鞍山市,21,20,小雨,22,19,小雨,18,17,小雨,23,20,小雨,26,20,阴,27,21,阴,28,21,多云,27,21,阴,30,20,阴,23,19,阴,26,18,阴,22,18,阴,18,17,小雨,24,19,阴,24,15,多云,24,16,多云,16,14,中雨,21,14,阴,23,15,多云,20,14,阴,24,14,多云,24,15,多云,24,14,小雨,25,15,阴,27,16,晴,27,15,晴,27,15,晴,28,15,晴,27,13,小雨,21,9,阴,21,10,晴,23,11,晴,25,14,晴,26,15,多云,25,15,多云,24,16,阴,23,16,阴,24,13,阴,23,13,多云,24,11,多云,24,12,多云,25,13,多云,26,15,多云,22,13,阴,22,10,多云
华东,安徽省,淮北市,26,15,阴,26,18,多云,22,18,小雨,20,17,小雨,20,17,阴,21,17,阴,24,17,阴,26,17,阴,18,15,小雨,26,14,小雨,26,16,阴,24,17,阴,24,16,阴,24,15,阴,25,16,阴,20,12,阴,20,10,阴,23,13,多云,26,12,阴,22,11,多云,24,12,多云,23,14,阴,23,13,多云,26,13,晴,28,13,晴,28,13,晴,28,15,多云,28,16,阴,19,10,小雨,19,7,晴,22,9,晴,22,9,晴,24,11,晴,26,11,多云,26,12,多云,26,14,阴,22,14,阴,24,12,多云,24,12,多云,25,12,多云,23,12,多云,24,13,多云,24,13,多云,20,11,多云,20,8,多云
华东,安徽省,铜陵市,21,19,大雨,21,20,小雨,20,18,阴,24,20,多云,25,21,阴,27,21,阴,28,22,多云,28,23,阴,30,22,阴,23,20,小雨,26,19,阴,24,20,阴,20,19,小雨,23,19,阴,25,16,阴,21,17,多云,18,15,中雨,20,15,阴,23,17,阴,22,15,阴,22,15,阴,23,16,阴,23,16,多云,24,16,多云,27,16,晴,27,14,晴,28,15,多云,27,17,晴,27,14,多云,20,9,阴,21,11,晴,22,13,晴,24,15,晴,26,15,晴,25,15,阴,24,16,阴,21,16,阴,23,16,阴,23,15,多云,24,14,多云,25,15,多云,25,16,多云,27,17,多云,20,15,阴,21,13,多云
华东,安徽省,安庆市,20,18,中雨,20,19,小雨,18,17,小雨,24,19,多云,26,20,阴,27,21,阴,28,22,多云,29,22,阴,30,21,阴,25,20,小雨,26,19,阴,22,19,阴,21,19,小雨,21,19,阴,24,15,阴,23,17,阴,16,14,中雨,20,15,阴,23,17,阴,22,15,阴,23,16,阴,23,16,阴,24,15,多云,25,14,阴,27,14,晴,27,14,晴,27,15,晴,27,15,晴,27,13,多云,20,8,小雨,21,10,晴,22,11,晴,24,14,晴,26,14,晴,26,16,多云,24,18,阴,21,16,阴,24,17,阴,23,16,多云,25,15,多云,26,16,多云,26,17,多云,27,18,多云,22,16,多云,22,14,多云
华东,安徽省,黄山市,25,20,阴,25,20,小雨,24,20,阴,29,21,多云,33,22,阴,33,23,阴,32,23,雷阵雨,30,22,阴,33,21,阴,25,21,中雨,22,18,中雨,28,17,阴,24,20,阴,23,17,阴,27,15,阴,20,17,阴,20,16,小雨,21,16,阴,20,15,小雨,23,14,阴,24,14,阴,25,14,阴,24,15,多云,23,14,阴,26,13,多云,27,12,晴,27,11,晴,29,14,晴,26,14,小雨,19,8,阴,22,9,晴,24,12,晴,26,14,晴,28,15,晴,25,16,阴,23,17,阴,19,15,小雨,21,16,阴,21,15,阴,24,13,多云,25,14,多云,26,15,多云,27,15,多云,25,16,多云,23,13,多云
华东,安徽省,滁州市,21,19,小雨,23,20,多云,21,18,小雨,22,18,小雨,24,18,阴,25,20,阴,26,19,阴,25,20,阴,28,19,小雨,25,17,阴,25,18,阴,22,17,阴,19,16,阴,25,18,阴,24,14,多云,21,15,阴,16,10,小雨,22,13,阴,24,13,阴,20,11,阴,24,12,多云,23,14,多云,24,13,多云,25,14,多云,27,14,晴,28,11,晴,27,13,多云,27,15,晴,24,12,小雨,20,7,晴,21,8,晴,22,8,晴,24,11,多云,26,13,晴,25,13,多云,25,16,阴,22,15,阴,23,14,多云,23,14,多云,24,13,多云,24,14,多云,24,15,多云,25,16,多云,22,15,阴,22,12,多云
华东,安徽省,阜阳市,23,16,阴,24,19,多云,20,17,小雨,21,18,中雨,20,18,小雨,21,19,阴,25,19,阴,24,20,阴,21,17,小雨,26,17,阴,27,17,阴,19,16,小雨,22,16,小雨,24,19,阴,24,16,阴,19,13,小雨,18,11,阴,24,14,阴,26,15,阴,22,11,多云,23,12,阴,23,13,阴,24,13,多云,27,14,晴,30,13,晴,30,14,晴,28,14,晴,27,18,多云,21,11,中雨,21,7,晴,22,10,晴,22,9,晴,25,12,多云,26,12,晴,26,13,多云,24,15,阴,22,16,阴,25,14,多云,24,13,多云,25,12,多云,25,13,多云,25,14,多云,25,15,多云,21,13,多云,21,11,多云
华东,安徽省,宿州市,25,14,阴,26,17,多云,23,17,阴,19,18,小雨,21,17,阴,22,16,阴,26,16,阴,25,18,多云,19,15,中雨,26,13,多云,26,15,阴,24,16,阴,24,15,小雨,25,15,阴,25,15,多云,19,13,小雨,19,9,阴,24,13,多云,26,11,阴,22,9,多云,24,11,多云,23,12,阴,24,13,多云,27,11,晴,28,11,晴,29,11,晴,29,14,多云,27,17,阴,19,10,小雨,20,6,晴,21,7,晴,23,7,晴,24,9,晴,27,11,晴,26,13,多云,26,15,阴,23,15,阴,24,12,多云,24,11,多云,25,11,多云,24,11,多云,25,12,多云,25,13,多云,21,12,多云,20,8,多云
华东,安徽省,六安市,20,18,小雨,22,19,小雨,18,17,小雨,23,18,多云,23,19,阴,25,20,阴,27,21,阴,25,21,阴,25,19,多云,26,19,阴,27,19,阴,19,16,小雨,20,18,阴,22,19,阴,25,16,阴,20,15,阴,15,13,小雨,19,14,多云,23,16,阴,22,13,阴,23,14,晴,23,15,阴,23,14,小雨,25,14,多云,29,14,晴,29,14,晴,28,14,晴,29,16,晴,23,13,小雨,21,9,阴,22,10,晴,23,11,晴,24,13,晴,27,12,多云,26,13,多云,24,16,阴,22,16,阴,24,13,阴,25,12,多云,26,11,多云,26,11,多云,27,12,多云,27,13,多云,21,12,多云,22,9,多云
华东,安徽省,亳州市,26,15,阴,25,18,多云,22,18,小雨,19,17,小雨,20,16,小雨,22,18,阴,24,18,阴,27,18,多云,20,16,小雨,25,14,阴,25,17,阴,22,16,阴,23,16,阴,23,17,阴,24,16,阴,19,12,小雨,21,11,阴,24,14,多云,25,14,阴,23,12,多云,23,12,多云,22,14,阴,24,13,多云,26,15,晴,28,13,晴,29,14,晴,29,16,晴,26,17,阴,19,11,小雨,20,7,晴,23,10,晴,23,11,晴,24,13,晴,26,11,多云,26,12,阴,25,15,阴,23,14,阴,25,14,多云,25,13,多云,25,12,多云,24,13,多云,25,14,多云,25,15,多云,20,12,多云,20,10,多云
华东,安徽省,池州市,21,18,大雨,20,18,小雨,20,17,小雨,25,20,多云,25,20,阴,27,21,阴,28,22,多云,28,21,阴,30,22,阴,23,19,小雨,26,18,阴,24,19,阴,20,19,小雨,23,18,阴,25,15,阴,21,17,阴,18,14,中雨,20,14,阴,23,16,阴,22,14,阴,22,14,阴,23,15,阴,24,15,多云,24,15,阴,27,14,晴,27,12,晴,28,13,晴,27,15,晴,27,14,多云,20,8,阴,21,9,晴,22,11,晴,24,13,晴,26,14,晴,25,15,晴,24,17,阴,21,15,阴,23,16,阴,23,15,多云,24,14,多云,25,14,多云,25,16,多云,27,17,多云,20,15,阴,21,13,多云
华东,安徽省,宣城市,21,20,中雨,20,19,小雨,20,18,小雨,24,20,多云,26,20,阴,27,21,阴,30,22,多云,28,23,阴,31,21,阴,23,19,阴,27,18,阴,24,19,阴,20,19,小雨,23,17,阴,25,15,阴,21,17,阴,19,15,中雨,20,15,阴,22,16,阴,22,14,阴,23,14,阴,23,15,阴,23,14,小雨,24,15,阴,27,13,晴,27,12,晴,28,13,晴,28,15,晴,28,13,多云,20,10,阴,20,10,晴,23,12,晴,25,13,晴,26,13,晴,25,14,阴,24,16,阴,22,16,阴,22,15,阴,22,14,多云,23,13,多云,24,14,多云,25,15,多云,26,16,多云,21,15,阴,22,12,多云
华东,福建省,福州市,34,26,阴,33,26,多云,33,26,阴,32,26,阵雨,34,26,阴,33,26,阴,33,26,多云,32,26,阴,29,25,中雨,33,25,晴,28,24,小雨,30,23,阴,33,24,晴,32,24,阴,26,23,阴,22,21,阴,23,22,阴,22,21,小雨,24,22,阴,25,21,阴,22,21,阴,27,21,阴,29,22,多云,27,21,阴,28,19,阴,28,19,晴,28,19,晴,29,20,多云,30,21,阴,26,18,小雨,23,19,阴,24,19,阴,26,21,阴,30,21,晴,31,22,多云,29,21,中雨,23,20,小雨,22,18,多云,23,18,多云,26,18,多云,26,18,多云,27,18,多云,28,19,多云,29,19,多云,26,19,多云
华东,福建省,厦门市,32,26,多云,32,26,阴,32,27,阴,32,26,多云,33,26,阴,32,26,阴,33,26,多云,31,26,阴,32,26,多云,33,26,晴,31,25,阴,31,24,阴,33,25,阴,32,25,阴,28,24,阴,25,22,阴,25,22,小雨,25,22,阴,24,23,小雨,27,22,多云,25,22,阴,27,22,多云,29,22,多云,27,22,阴,26,20,阴,27,20,多云,27,21,多云,28,22,多云,28,22,多云,30,20,阴,23,19,阴,25,20,多云,27,21,多云,29,22,晴,29,22,晴,28,22,阴,27,21,阴,26,21,多云,25,20,多云,27,20,多云,27,20,多云,27,20,多云,28,20,多云,29,21,多云,28,21,多云
华东,福建省,莆田市,34,27,多云,34,27,阴,33,27,阴,33,27,多云,33,27,阴,33,27,阴,33,27,多云,32,27,多云,32,26,阴,33,27,多云,30,25,阴,29,24,阴,33,25,晴,33,26,阴,26,23,阴,24,22,阴,25,22,阴,25,22,阴,26,22,阴,26,22,阵雨,24,21,阴,28,22,阴,28,22,多云,27,22,阴,27,20,阴,28,20,晴,27,20,多云,28,22,阴,30,22,阴,28,19,阴,25,20,阴,25,20,多云,27,22,多云,30,23,多云,30,23,晴,29,22,小雨,24,21,小雨,22,18,多云,23,18,多云,26,18,多云,26,18,多云,27,18,多云,28,19,多云,29,19,多云,26,19,多云
华东,福建省,三明市,36,25,阴,34,24,阴,33,24,阴,32,24,多云,34,24,多云,34,24,多云,33,25,多云,34,24,阴,34,24,阴,34,24,阴,34,24,多云,31,22,阴,32,24,阴,31,23,阴,25,22,阴,22,21,阴,20,19,小雨,22,20,阴,22,20,阴,25,20,阴,20,19,阴,23,20,阴,26,19,阴,24,18,阴,27,16,阴,27,16,阴,28,16,晴,29,20,多云,30,20,小雨,23,15,小雨,19,18,阴,23,16,阴,28,18,晴,29,19,晴,30,21,晴,23,20,中雨,22,19,中雨,20,18,多云,20,17,阴,24,17,多云,25,17,多云,26,17,多云,27,18,多云,28,19,多云,23,17,多云
华东,福建省,泉州市,33,26,阴,33,26,阴,32,26,阴,32,27,阴,32,26,阴,31,26,阴,33,26,多云,31,25,多云,32,25,阴,33,26,晴,31,25,阴,29,23,阴,31,24,阴,32,25,阴,28,23,阴,25,22,阴,26,22,阴,25,22,阴,24,22,小雨,26,23,多云,26,21,阴,27,21,多云,29,22,多云,27,21,阴,27,20,阴,27,19,晴,26,20,阴,27,21,阴,29,22,阴,29,19,阴,22,20,阴,24,20,多云,27,22,多云,29,22,晴,29,23,晴,29,23,阴,25,21,小雨,24,21,多云,24,20,多云,26,20,多云,27,20,多云,27,20,多云,27,21,多云,27,21,多云,27,21,多云
华东,福建省,漳州市,35,25,阴,34,25,阴,34,26,阴,33,25,阴,34,25,阴,33,25,阴,34,25,多云,34,25,阴,34,25,阴,35,26,阴,34,25,阴,32,25,阴,33,25,阴,34,25,阴,31,24,阴,26,23,小雨,25,23,中雨,26,23,阴,25,22,小雨,28,22,阴,27,22,阴,28,22,阴,30,22,多云,28,22,阴,27,19,阴,30,18,阴,29,19,多云,29,21,多云,28,22,阴,30,20,小雨,25,19,阴,26,20,多云,28,20,多云,31,21,晴,31,22,多云,30,22,小雨,29,21,阴,26,21,多云,25,20,多云,27,20,多云,27,20,多云,27,20,多云,28,20,多云,29,21,多云,28,21,多云
华东,福建省,南平市,36,26,阴,35,25,阴,34,25,阴,33,25,阴,35,25,阴,34,26,阴,34,25,阴,34,25,多云,34,25,阴,35,25,阴,34,24,阴,31,23,阴,32,24,阴,29,23,阴,26,22,阴,21,20,阴,21,20,阴,20,19,中雨,22,20,阴,22,19,阴,19,18,阴,23,19,阴,26,20,阵雨,26,17,阴,27,16,多云,27,16,阴,27,16,雾,29,19,多云,28,20,小雨,22,16,小雨,20,17,阴,23,16,阴,27,18,晴,28,20,晴,30,22,多云,28,20,中雨,21,19,中雨,22,19,多云,22,18,阴,25,17,多云,26,16,多云,27,17,多云,28,18,多云,28,18,多云,24,17,多云
华东,福建省,龙岩市,33,24,多云,33,24,阴,32,24,阴,32,23,阴,33,23,多云,33,24,多云,33,23,多云,33,23,阴,34,23,晴,34,23,多云,34,24,阴,33,23,阴,33,23,阴,31,22,多云,27,22,阴,23,21,阴,23,21,小雨,24,21,小雨,25,21,阴,25,21,小雨,25,20,阴,25,20,阴,28,20,阴,24,19,多云,29,17,多云,27,16,晴,25,17,阴,29,20,阴,29,21,小雨,27,18,阴,22,19,阴,24,18,阴,28,18,多云,30,19,晴,31,21,晴,28,21,中雨,24,20,中雨,23,18,多云,23,17,多云,26,16,多云,26,15,多云,27,15,多云,28,16,多云,28,16,多云,25,16,多云
