table_name,field_name,field_type,comment
fmys_kingdee_failed,source_type,tinyint,"资源类型{1:员工资料,2:供应商分组资料,3:供应商资料,其他:参考model文件}"
fmys_kingdee_failed,business_time,int,业务发生时间
fmys_kingdee_failed,create_time,int,创建时间
fmys_kingdee_failed,update_time,int,更新时间
fmys_kingdee_log,kingdee_log_id,bigint,自增id
fmys_kingdee_log,kingdee_id,bigint,kingdee系统返回的资源id
fmys_kingdee_log,source_type,tinyint,"资源类型{1:员工资料,2:供应商分组资料,3:供应商资料,其他:参考model文件}"
fmys_kingdee_log,business_time,int,业务发生时间
fmys_kingdee_log,create_time,int,创建时间
fmys_kingdee_log,update_time,int,更新时间
fmys_label_tag,create_time,int,创建时间
fmys_label_tag,update_time,int,更新时间
fmys_licence_plate_manage,id,int,主键id
fmys_licence_plate_manage,is_delete,tinyint,是否删除:{1:是;2:否;}
fmys_licence_plate_manage,manage_admin_id,int,操作人ID
fmys_licence_plate_manage,created_at,timestamp,创建时间
fmys_licence_plate_manage,updated_at,timestamp,更新时间
fmys_logistics,status,tinyint,"状态:{1:启用,2:禁用}"
fmys_logistics,update_admin,smallint,更新人
fmys_logistics,is_del,tinyint,"是否删除:{1:是,2:否}"
fmys_logistics,update_time,int,更新时间
fmys_logistics,create_time,int,创建时间
fmys_machine,machine_id,smallint,分播机器id
fmys_machine,origin,tinyint,仓区
fmys_machine,update_admin,smallint,创建/更新人
fmys_machine,use_admin,smallint,使用人
fmys_machine,machine_status,tinyint,"机器状态:{0:无,1:分播中,2:结束分播}"
fmys_machine,is_check_one_out,tinyint,"是否一键出库:{1:是,2:否}"
fmys_machine,case_id,int,"分播方案id,波次号分拨时是0"
fmys_machine,create_time,int,创建时间
fmys_machine,update_time,int,更新时间
fmys_machine_cut_case,case_id,int,自增id
fmys_machine_cut_case,machine_id,smallint,分播机器id
fmys_machine_cut_case,is_need_package,tinyint,"是否需要包裹号{0:否,1:是}"
fmys_machine_cut_case,create_time,int,创建时间
fmys_machine_cut_case,create_admin,int,创建人
fmys_machine_cut_case,update_time,int,更新时间
fmys_machine_cut_case,update_admin,int,创建人
fmys_machine_cut_case_detail,case_detail_id,int,自增id
fmys_machine_cut_case_detail,case_id,int,方案主表id
fmys_machine_cut_case_detail,grid_id,int,格口id
fmys_machine_cut_case_detail,grid_type,text,"格口配置,需要区分播类型"
fmys_machine_cut_case_detail,max_grid_cut_num,int,格口分播件数上限(仅入库分播类型的正常标格口有用)
fmys_machine_cut_case_detail,create_time,int,创建时间
fmys_machine_cut_case_detail,update_time,int,更新时间
fmys_machine_cut_case_detail,is_sc_grid,tinyint,"其它配置:(次品员分播时):{0:无,1:色差,2:微次,3:不出库}/是否不出库格口(退供员分播时){0:否,1:是}"
fmys_mall_shipping_area,province_id,smallint,省id
fmys_mall_shipping_area,city_id,smallint,城市id
fmys_mall_shipping_area,cpid,smallint,快递公司id
fmys_mall_shipping_area,create_time,int,创建时间
fmys_mall_shipping_area,update_time,int,更新时间
fmys_market_clock_in_log,id,int,ID
fmys_market_clock_in_log,supply_id,int,供应商Id
fmys_market_clock_in_log,clock_in_member_id,int,打卡人id
fmys_market_clock_in_log,clock_in_number,int,打卡件数
fmys_market_clock_in_log,clock_in_doc,text,凭证
fmys_market_clock_in_log,created_at,timestamp,打卡时间
fmys_market_clock_in_log,updated_at,timestamp,更新时间
fmys_new_allot_dbid,dbid,int,打标id
fmys_new_allot_dbid,create_time,int,创建时间
fmys_new_allot_rule_data,rec_id,int,order_infos的主键
fmys_new_allot_rule_data,sku,int,商品sku
fmys_new_allot_rule_data,user_id,int,用户id
fmys_new_allot_rule_data,one_type,tinyint,"第1层:{10:现货,20:非现货}"
fmys_new_allot_rule_data,one_green_type,tinyint,"快道:{9:加急卡,10:超快绿道,11:大客绿道,20=非绿道}"
fmys_new_allot_rule_data,one_urgent_time,int,加急卡加急时间
fmys_new_allot_rule_data,one_line_type,tinyint,"排单:{10:排单很久 ,20:正常排单}"
fmys_new_allot_rule_data,one_color_type,tinyint,"订单颜色排单:{10:订单单色多码,20:订单非单色多码}"
fmys_new_allot_rule_data,two_type,tinyint,"第2层判断（数据组同步）:{1:100B,2:80B,3:50B,4:C端}，用户净值非0时:{1:100B高净值,2:80B高净值,3:50B高净值,4:B端低净值,5:其它}"
fmys_new_allot_rule_data,three_type,tinyint,"第3层:{10:排单很久>7天,20:一般久3~7,30:不久<3}"
fmys_new_allot_rule_data,four_type,tinyint,"第4层:{10:非常急,20:急,30:一般急,40:非加急}"
fmys_new_allot_rule_data,five_type,tinyint,第5层按条件顺序判断（数据组同步）
fmys_new_allot_rule_data,four_is_green,tinyint,"第4层是否绿色通道:{1:是,2:否}"
fmys_new_allot_rule_data,four_out_reorder,tinyint,"第4层上一次订单商品被断货然后重新下单（货号维度）:{1:是,2:否}"
fmys_new_allot_rule_data,four_change_allot,tinyint,"第4层订单商品被“改排单”（SKU维度）:{1:是,2:否}"
fmys_new_allot_rule_data,four_has_as_order,tinyint,"第4层售后换货工单的客需（SKU维度）:{1:是,2:否}"
fmys_new_allot_rule_data,four_reorder_30,tinyint,"第4层30天内对同一个货号商品进行复购（货号维度）:{1:是,2:否}"
fmys_new_allot_rule_data,four_sku_num,smallint,第4层sku数量
fmys_new_allot_rule_data,pay_time,int,支付时间
fmys_new_allot_rule_data,created_at,timestamp,创建时间
fmys_new_allot_rule_data,updated_at,timestamp,更新时间
fmys_new_allot_rule_data,user_net_worth,smallint,用户净值:9999表示数据表中没有，10000表示数据表中为0
fmys_new_allot_rule_tmp_data,rec_id,int,order_infos的主键
fmys_new_allot_rule_tmp_data,one_type,tinyint,"第1层:{10:现货,20:非现货}"
fmys_new_allot_rule_tmp_data,four_reorder_30,tinyint,"第4层30天内对同一个货号商品进行复购（货号维度）:{1:是,2:否}"
fmys_new_allot_rule_tmp_data,four_sku_num,smallint,第4层sku数量
fmys_new_allot_rule_tmp_data,one_color_type,tinyint,"订单颜色排单:{10:订单单色多码,20:订单非单色多码}"
fmys_new_allot_rule_tmp_data,created_at,timestamp,创建时间
fmys_new_allot_rule_tmp_data,updated_at,timestamp,更新时间
fmys_no_data_goods,supply_id,int,供应商
fmys_no_data_goods,pgid,int,采购组id
fmys_no_data_goods,pg_member_id,int,采购员id
fmys_no_data_goods,img,text,无数据商品图片
fmys_no_data_goods,create_admin,int,创建人
fmys_no_data_goods,dbid,bigint,无数据点货关联的打标id
fmys_no_data_goods,create_time,int,创建时间
fmys_no_data_goods,update_time,int,更新时间
fmys_no_data_goods,handle_admin,smallint,处理人
fmys_no_data_goods,handle_state,tinyint,"处理类型{1:待处理:,2:采购待处理,3:放行退还,4:已点货,5:其他入库,7:已作废,8:确认归还,9:待放行退回}"
fmys_no_data_goods,handle_time,int,处理时间
fmys_no_data_goods,no_data_reason,tinyint,"无数据打标理由:{1:多货,2:错款,3:无款号,4:无码数,5:其他}"
fmys_no_data_goods,verify_time,int,核实时间
fmys_no_data_goods,is_verify,tinyint,"是否核实:{1:是,2:否}"
fmys_no_data_goods,verify_text,text,核实信息
fmys_no_data_goods,verify_sku,int,核实关联的sku
fmys_no_data_goods,image_turn_over,text,移交图片
fmys_no_data_goods,pack_time,int,退还打包时间
fmys_no_data_goods,return_time,int,提交退还时间
fmys_no_data_goods,buyer_time,int,移交代采时间
fmys_no_data_goods,return_mode,tinyint,"退回方式{0:默认未知,1:市场退回,2:快递退回}"
fmys_no_data_goods,ndge_id,int,无数据商品邮寄信息id
fmys_no_data_goods_express,id,int,主键
fmys_no_data_goods_express,created_at,timestamp,创建时间
fmys_no_data_goods_express,updated_at,timestamp,更新时间
fmys_no_data_goods_express,supply_id,int,供应商id
fmys_no_data_goods_report,ndgr_id,int,主键id
fmys_no_data_goods_report,data_time,int,数据时间
fmys_no_data_goods_report,no_data_goods_num,int,无数据数量
fmys_no_data_goods_report,normal_num,int,正常品 数量
fmys_no_data_goods_report,blp_spj,int,不良品-少配件 数量
fmys_no_data_goods_report,blp_hs,int,不良品-核销 数量
fmys_no_data_goods_report,blp_cp,int,不良品-次品 数量
fmys_no_data_goods_report,blp_ck,int,不良品-错款 数量
fmys_no_data_goods_report,blp_cm,int,不良品-错码 数量
fmys_no_data_goods_report,blp_cs,int,不良品-错色 数量
fmys_no_data_goods_report,cgpy,int,采购盘盈 数量
fmys_no_data_goods_report,cy,int,差异 数量
fmys_no_data_goods_report,update_time,int,更新时间
fmys_no_data_goods_report,create_time,int,更新时间
fmys_no_data_package_log,ndgid,int,无数据标id
fmys_no_data_package_log,signing_time,int,签收时间
fmys_no_data_package_log,status,tinyint,"签收状态:{1:未签收,2:已签收,3:已撤回}"
fmys_no_data_package_log,created_at,timestamp,创建时间
fmys_no_data_package_log,updated_at,timestamp,更新时间
fmys_no_data_work,goods_img,text,商品图片
fmys_no_data_work,goods_num,int,商品数量
fmys_no_data_work,user_id,int,用户id
fmys_no_data_work,handle_admin,int,跟进人
fmys_no_data_work,handle_time,int,跟进时间
fmys_no_data_work,type,int,"无数据类型:{0:无,1:无信息,2:无工单,3:工单数据不一致,4:疑似人为,5:安全扣数据错误}"
fmys_no_data_work,create_admin,int,创建人
fmys_no_data_work,create_time,int,创建时间
fmys_no_data_work,work_order_id,int,客服工单id
fmys_no_return_goods_no,goods_no,int,货号
fmys_no_return_goods_no,created_at,timestamp,创建时间
fmys_no_return_goods_no,updated_at,timestamp,更新时间
fmys_normal_data_to_yishou,type,tinyint,"类型:{1:insert,2:update,3:replace}"
fmys_normal_data_to_yishou,t_pk_val,int,需要更新的表的主键值，update必须
fmys_normal_data_to_yishou,new_data,text,需要更新或写入的数据，json，必须
fmys_normal_data_to_yishou,create_at,timestamp,创建时间
fmys_normal_data_to_yishou,update_at,timestamp,更新时间
fmys_num_x_row,id,int,自增ID
fmys_num_x_row,x_row,int,数量行数
fmys_old_allot_dbid,dbid,int,打标id
fmys_operate_log_task,sort,smallint,0
fmys_operate_log_task,is_day_limit,tinyint,"是否按天分页{1:是,2:否}"
fmys_order,pay_status,tinyint,"支付状态 {0:未付款,1:已付款}"
fmys_order,allot_status,tinyint,"(废弃)配货状态 {0:未配货,1:未配齐,2:已配齐,4:无货}"
fmys_order,province,smallint,省份
fmys_order,city,smallint,城市
fmys_order,district,smallint,地区
fmys_order,pay_tool,tinyint,"支付工具{1:支付宝,2:微信,3:银联,4:微信小程序(平安),9:货到付款}"
fmys_order,pay_time,int,支付时间
fmys_order,add_time,int,添加时间
fmys_order,is_alone,tinyint,"是否一手币订单{0:否,1:是}"
fmys_order,order_status,tinyint,"订单状态 {0:待付款,1:待发货,2:待收货,3:关闭,4:完成,5:部分发货,21:银联付款信息处理中}"
fmys_order_batch_stock_out_task,id,int,主键
fmys_order_batch_stock_out_task,imgs,text,图片链接，多张
fmys_order_batch_stock_out_task,order_num,int,涉及订单数
fmys_order_batch_stock_out_task,goods_num,int,涉及商品件数
fmys_order_batch_stock_out_task,create_admin,smallint,操作人ID
fmys_order_batch_stock_out_task,log_time,int,goods_stock_log记录时间，用于查询
fmys_order_batch_stock_out_task,created_at,timestamp,创建时间
fmys_order_batch_stock_out_task,updated_at,timestamp,更新时间
fmys_order_infos,order_id,int,订单id
fmys_order_infos,user_id,mediumint,用户id
fmys_order_infos,special_id,int,专场id
fmys_order_infos,goods_id,int,商品id
fmys_order_infos,goods_no,int,商品货号
fmys_order_infos,sku,int,SKU编码
fmys_order_infos,co_id,smallint,颜色id
fmys_order_infos,si_id,smallint,尺码id
fmys_order_infos,buy_num,smallint,购买数量
fmys_order_infos,allot_num,smallint,配货数量
fmys_order_infos,allot_status,tinyint,"配货状态 {0:不可配（未付款）,1:待配货,2:排单,3:断货,4:配齐,5:取消配货}"
fmys_order_infos,shipping_status,tinyint,"发货状态 {1:未发货,2:部分发货,3:全部发货,4:取消发货}"
fmys_order_infos,is_refund,tinyint,"是否退款{1:已退款,0:未退款}"
fmys_order_infos,refund_num,smallint,退货数量
fmys_order_infos,shipped_num,smallint,发货数量
fmys_order_infos,origin,tinyint,发货地
fmys_order_infos,create_time,int,创建时间
fmys_order_infos,estimated_return_time,int,排单过期时间
fmys_order_infos,erp_allot_num,smallint,ERP配货数量
fmys_order_infos_return_time,return_time,int,预计回货时间
fmys_order_infos_return_time,canal_button_time,int,取消排单按钮显示时间
fmys_order_infos_return_time,is_modify_allot,tinyint,"是否改排过:{0:否,1:是}"
fmys_order_infos_return_time,created_at,timestamp,创建时间
fmys_order_infos_return_time,updated_at,timestamp,更新时间
fmys_order_infos_single_ext_2012,record_id,int,主键
fmys_order_infos_single_ext_2012,create_time,timestamp,创建时间
fmys_order_infos_single_ext_2012,update_time,timestamp,更新时间
fmys_order_infos_single_ext_2101,record_id,int,主键
fmys_order_infos_single_ext_2101,create_time,timestamp,创建时间
fmys_order_infos_single_ext_2101,update_time,timestamp,更新时间
fmys_order_infos_spot,rec_id,int,主建ID
fmys_order_infos_spot,order_id,int,关联订单ID
fmys_order_infos_spot,spot_enabled,tinyint,"现货标签激活{0: 未激活, 1: 激活}"
fmys_order_infos_spot,spot_num,smallint,下单实际抢到的现货数量(可能会大于购买的，部分取消不会去减数量)
fmys_order_infos_stockout_detail,scheduling_day,smallint,预计排单天数
fmys_order_infos_stockout_detail,scheduling_erp_day,smallint,ERP填写的预计排单天数
fmys_order_infos_stockout_detail,stockout_day,smallint,通过断货规则判断出来的预计断货天数
fmys_order_infos_stockout_detail,stockout_day_time,int,预计断货时间点
fmys_order_infos_stockout_detail,special_end_time,int,专场结束时间
fmys_order_infos_stockout_detail,create_time,int,创建时间
fmys_order_infos_to_yishou,rec_id,int,rec_id
fmys_order_infos_to_yishou,created_at,timestamp,创建时间
fmys_order_infos_to_yishou,updated_at,timestamp,更新时间
fmys_order_plan_all_detail,ade_id,int,自增ID
fmys_order_plan_all_detail,rec_id,int,订单详情ID
fmys_order_plan_all_detail,planinfoid,int,采购计划详情ID
fmys_order_plan_all_detail,woiid,int,采购订单详情ID
fmys_order_plan_all_detail,owe_id,int,欠货ID
fmys_order_plan_all_detail,bill_info_id,int,结算账单详情id
fmys_order_plan_all_detail,dbid,int,出库dbid
fmys_order_plan_all_detail,sku,int,sku
fmys_order_plan_all_detail,goods_no,int,商品货号
fmys_order_plan_all_detail,cancel_purchase_id,int,wcg_plan_cancel表id
fmys_order_plan_all_detail,rec_index,smallint,单件单行下标(每个rec_id的第几件商品)
fmys_order_plan_all_detail,profitsharing_status,tinyint,分账状态{99:已分账}
fmys_order_plan_all_detail,create_time,int,创建时间
fmys_order_plan_all_detail,update_time,int,更新时间
fmys_order_remark,order_id,int,订单ID
fmys_order_remark,is_other,tinyint,订单备注类型:其他
fmys_order_remark,is_change_address,tinyint,订单备注类型:改地址
fmys_order_remark,is_merge_order,tinyint,订单备注类型:合并发货
fmys_order_remark,is_change_express,tinyint,订单备注类型:换快递
fmys_order_remark,is_send_logistics,tinyint,订单备注类型:发物流
fmys_order_remark,is_no_invoice,tinyint,订单备注类型:不放发货单
fmys_order_remark,is_change_consignee,tinyint,订单备注类型:更改寄件人
fmys_order_remark,is_quality_testing,tinyint,质检要求
fmys_order_remark,is_delivery,tinyint,催发货
fmys_order_remark,is_goods_explode_delivery,tinyint,商品拆发
fmys_order_remark,is_keep_stock,tinyint,订单备注类型:囤货
fmys_order_remark,updated_at,timestamp,更新时间
fmys_order_stock_out_verify_log,goods_id,int,商品id
fmys_order_stock_out_verify_log,goods_no,int,商品货号
fmys_order_stock_out_verify_log,supply_id,int,供应商id
fmys_order_stock_out_verify_log,pgid,int,采购组id
fmys_order_stock_out_verify_log,co_id,int,颜色id
fmys_order_stock_out_verify_log,si_id,int,尺码id
fmys_order_stock_out_verify_log,origin,smallint,仓库来源
fmys_order_stock_out_verify_log,order_id,int,订单id
fmys_order_stock_out_verify_log,rec_id,int,订单详情id
fmys_order_stock_out_verify_log,dbid,int,唯一标识，打标id
fmys_order_stock_out_verify_log,error_type,smallint,"错误类型{1:参数错误,2:数据不存在,3:商品不在正常发货库中,4:商品已经出库,5:商品已校验,6:校验失败,7:校验成功}"
fmys_order_stock_out_verify_log,admin_id,int,操作人id
fmys_order_stock_out_verify_log,create_time,int,创建时间
fmys_order_stock_out_verify_log,update_time,int,更新时间
fmys_order_stockout_verify_dbid_type,psvdt_id,int,主键id
fmys_order_stockout_verify_dbid_type,order_stock_out_verify_log_id,int,校验日志表的id
fmys_order_stockout_verify_dbid_type,dbid,int,打标id
fmys_order_stockout_verify_dbid_type,dbid_type,tinyint,"打标id校验时的分离类型{1:单件分离,2:质检分离,3:改标分离,4:库存分离,5:未分离,6:越库分离}"
fmys_order_stockout_verify_dbid_type,create_time,int,创建时间
fmys_order_stockout_verify_dbid_type,update_time,int,更新时间
